,NUMBER,BLOCK,PROCESS,BLOCKTYPE,SHIP TYPE,BLK_WT,BLK_LNTH,BLK_BDTH,BLK_HGHT,PCGCODE,SHIP,SHOP,INTRA,P_LT,LT
5123,5452,294,1,BLK,COT,234,19.8,18.3,5.1,CS4,C5E2,CAS,IN,29,9
5124,5452,253,1,BLK,COT,291,20.5,20.7,3,CB1,SZE2,PAS,IN,25,8
5125,5452,241,1,BLK,COT,296,18.4,18.6,9.6,CB1,SZE2,PAS,IN,28,5
5126,5452,424,1,BLK,COT,35,15.9,9.4,3.3,CT1,SCS6,PAS,IN,13,9
5127,5452,251,1,BLK,COT,296,18.4,18.6,9.6,CB1,SZE2,PAS,IN,28,5
5128,5452,243,1,BLK,COT,276,20.5,20.5,3,CB1,SZE2,PAS,IN,25,8
5129,5452,643,1,BLK,COT,247,20.5,20.3,5.2,CS2,C5M3,CAS,IN,28,16
5130,5452,653,1,BLK,COT,247,20.5,20.3,5.2,CS2,C5M3,CAS,IN,32,18
5131,5452,434,1,BLK,COT,35,15.9,9.4,3.3,CT1,SCS6,PAS,IN,13,9
5132,5452,822,1,BLK,COT,109,14.6,18.6,4.6,FL1,C1S2,CAS,IN,34,7
5133,5452,207,1,BLK,COT,300,18.7,22.9,3,CB1,SZE4,PAS,IN,22,10
5134,5452,627,1,BLK,COT,261,18.7,20.8,5.2,CS1,SZC1,PAS,IN,22,9
5135,5452,637,1,BLK,COT,261,18.7,20.8,5.2,CS1,SZC1,PAS,IN,22,9
5136,5452,254,1,BLK,COT,194,19.8,15.3,3,CB1,C1E2,CAS,IN,23,10
5137,5452,244,1,BLK,COT,180,19.8,15.2,3,CB1,C1E2,CAS,IN,23,10
5138,5452,526,1,BLK,COT,265,19.6,26.7,8.8,CD1,C1E2,CAS,IN,21,9
5139,5452,536,1,BLK,COT,261,19.6,26.4,8.8,CD1,T1E2,TBA,IN,21,9
5140,5452,293,1,BLK,COT,187,20.5,16.1,4.9,CS4,C1E2,CAS,IN,24,11
5141,5452,537,1,BLK,COT,213,18.7,26.4,8.8,CD1,C1E2,CAS,IN,34,7
5142,5452,527,1,BLK,COT,216,18.7,26.7,8.8,CD1,C1E2,CAS,IN,34,7
5143,5452,733,1,BRC,COT,231,19.8,18.9,10.4,CG1,SZS7,PAS,IN,20,11
5144,5452,283,1,BLK,COT,187,20.5,16.1,4.9,CS4,C5E2,CAS,IN,23,6
5145,5452,824,1,BLK,COT,137,14.6,19.9,7.6,FL1,C1M2,CAS,IN,30,10
5146,5452,436,1,BLK,COT,70,18.9,9.4,6.5,CT1,SZG9,PAS,IN,15,8
5147,5452,726,1,BRC,COT,231,19.6,18.9,12.5,CG1,SCE2,PAS,IN,26,6
5148,5452,426,1,BLK,COT,70,18.9,9.4,6.5,CT1,SZG9,PAS,IN,15,8
5149,5452,803,1,BLK,COT,52,12.9,20.2,6.1,FB2,C1S1,CAS,IN,28,8
5150,5452,561,1,BLK,COT,17,5.7,10.2,3.1,CD3,C1E2,CAS,IN,27,-3
5151,5452,834,1,BLK,COT,123,14.6,17.8,7.6,FL1,C1M2,CAS,IN,31,11
5152,5452,571,1,BLK,COT,17,5.7,10.2,3.1,CD3,C1E2,CAS,IN,27,-3
5153,5452,802,1,BLK,COT,71,9.1,17.2,7.7,FB2,C5S1,CAS,IN,26,7
5154,5452,736,1,BRC,COT,225,19.6,18.9,10.4,CG1,SCE2,PAS,IN,22,6
5155,5452,528,1,BLK,COT,239,18.4,26.7,8.8,CD1,C1E2,CAS,IN,26,6
5156,5452,538,1,BLK,COT,236,18.4,26.4,8.8,CD1,C1E2,CAS,IN,26,6
5157,5452,725,1,BRC,COT,185,20.3,18.9,8.2,CG1,SZG9,PAS,IN,11,2
5158,5452,107,1,BRC,COT,16,13,10,1.8,ED2,C1S6,CAS,IN,13,3
5159,5452,735,1,BRC,COT,185,20.3,18.9,8.2,CG1,SZG9,PAS,IN,11,3
5160,5452,752,1,BLK,COT,203,18.2,18.9,10.4,CG1,SZS7,PAS,IN,15,6
5161,5452,742,1,BLK,COT,210,18.2,18.9,12.5,CG1,SZS7,PAS,IN,17,6
5162,5452,728,1,BLK,COT,215,18.4,18.9,12.5,CG1,SCE2,OFD,IN,22,6
5163,5452,441,1,BLK,COT,35,15.9,9.4,3.3,CT1,SCS6,PAS,IN,12,7
5164,5452,451,1,BLK,COT,35,15.9,9.4,3.3,CT1,SCS6,PAS,IN,12,7
5165,5452,753,1,BLK,COT,188,20.5,18.9,8.2,CG1,SZG9,PAS,IN,11,6
5166,5452,743,1,BLK,COT,188,20.5,18.9,8.2,CG1,SZG9,PAS,IN,11,6
5167,5452,452,1,BLK,COT,74,18.9,9.4,6.5,CT1,SZG9,PAS,IN,9,7
5168,5452,442,1,BLK,COT,74,18.9,9.4,6.5,CT1,SZG9,PAS,IN,9,7
5169,5452,427,1,BLK,COT,35,15.9,9.4,3.3,CT1,SCS6,PAS,IN,20,12
5170,5452,727,1,BLK,COT,171,18.7,18.9,8.2,CG1,C1S7,CAS,IN,9,6
5171,5452,437,1,BLK,COT,35,15.9,9.4,3.3,CT1,SCS6,PAS,IN,20,12
5172,5452,454,1,BLK,COT,26,15.9,6.6,3.4,CT1,SCS6,PAS,IN,10,4
5173,5452,444,1,BLK,COT,26,15.9,6.6,3.4,CT1,SCS6,PAS,IN,10,4
5174,5452,438,1,BLK,COT,70,18.9,9.4,6.5,CT1,SZG9,PAS,IN,16,10
5175,5452,428,1,BLK,COT,70,18.9,9.4,6.5,CT1,SZG9,PAS,IN,16,10
5176,5452,738,1,BRC,COT,208,18.4,18.9,10.4,CG1,SCE2,OFD,IN,26,5
5177,5452,737,1,BRC,COT,171,18.7,18.9,8.2,CG1,C1S7,CAS,IN,15,11
5178,5453,131,1,BLK,COT,198,15.8,15.5,6.8,EB1,SCS1,GBS,IN,60,11
5179,5453,110,1,BLK,COT,174,14.3,9.3,6,AL2,C1S9,GBS,IN,59,45
5180,5453,101,1,BLK,COT,243,11,23.6,8.6,EB1,SCS2,PAS,IN,48,17
5181,5453,121,1,BLK,COT,141,15.8,13.5,6.8,EB1,C1S1,GBS,IN,55,11
5182,5453,102,1,BLK,COT,164,13.3,10.5,8.6,EB1,C1E4,CAS,IN,49,10
5183,5453,132,1,BLK,COT,163,20.2,24.2,6.1,EL1,C1S2,GBS,IN,36,7
5184,5453,122,1,BLK,COT,182,20.2,24.7,6.1,EL1,C1S2,GBS,IN,34,6
5185,5453,142,1,BLK,COT,101,20,18,6.1,EL1,SCS1,GBS,IN,27,6
5186,5453,152,1,BLK,COT,110,20,19.3,6.1,EL1,SCS1,GBS,IN,27,6
5187,5453,161,1,BLK,COT,104,15.9,19.5,6.8,ED3,C1S5,CAS,IN,28,8
5188,5453,171,1,BLK,COT,96,15.9,19.9,5.5,ED3,C5S5,CAS,IN,25,10
5189,5453,271,1,BLK,COT,190,20.4,12.2,4.7,CB2,C1E2,GBS,IN,25,6
5190,5453,261,1,BLK,COT,185,20.4,12.2,4.7,CB2,C1E2,GBS,IN,24,9
5191,5453,263,1,BLK,COT,170,19.8,6.5,3,CB2,C1E4,GBS,IN,33,6
5192,5453,235,1,BLK,COT,305,20.3,18.6,9.6,CB1,SZE2,PAS,IN,28,7
5193,5453,225,1,BLK,COT,305,20.3,18.6,9.6,CB1,SZE2,PAS,IN,28,6
5194,5453,273,1,BLK,COT,170,19.8,6.5,3,CB2,C1E4,GBS,IN,33,5
5195,5453,236,1,BLK,COT,320,19.6,18.6,9.6,CB1,C1E4,CAS,IN,32,7
